"","X","func_scale","response_x","response_y","rt","true_x","true_y","tpt","trial_idx","correct","seq_id","subject_id","age","school","shapes_basic","shapes_advanced","acceptance_dist","prev_pt_buffer","min_x","max_x","min_y","max_y","prev_x","prev_y"
"1714",2088,44.5383640965798,5.262533520679,-0.162077692814119,6106,3,-2,3,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,2,0
"1715",2089,44.5383640965798,6.97490303823323,0.408712146370624,584.999999999971,4,0,4,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,3,-2
"1716",2090,44.5383640965798,6.88928456235552,-0.0479197249771719,1952,5,0,5,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,4,0
"1717",2091,44.5383640965798,6.68950811864086,1.4646733488624,1067.99999999997,6,0,6,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,5,0
"1718",2092,44.5383640965798,7.43153490958102,-0.847025499835812,1655,7,-2,7,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,6,0
"1719",2093,44.5383640965798,8.05940373268424,-2.10276314604225,50.9999999999709,8,0,8,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,7,-2
"1720",2094,44.5383640965798,10.0286286778716,-1.07534143550971,1021,9,0,9,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,8,0
"1721",2095,44.5383640965798,10.4852605492194,-0.732867531998863,4632,10,0,10,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,9,0
"1722",2096,44.5383640965798,10.7421159768525,-0.7614070239581,1910,11,-2,11,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,10,0
"1723",2097,44.5383640965798,11.7124587034666,-2.58793450934928,1979,12,0,12,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,11,-2
"1724",2098,44.5383640965798,11.1131293723226,-0.447472612406491,2808,13,0,13,1,0,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,12,0
"1725",2099,44.5383640965798,14.766184343105,-0.675788548080389,983.000000000029,14,0,14,1,1,"alternating_diff_2","dxwwhb1d28",4.6,"preschool","yes","no",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,13,0
"1726",2100,222.691820482899,NA,NA,NA,0,0,0,2,NA,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"1727",2101,222.691820482899,NA,NA,NA,6.12323399573677e-17,1,1,2,NA,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,0
"1728",2102,222.691820482899,NA,NA,NA,-1,1,2,2,NA,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,6.12323399573677e-17,1
"1729",2103,222.691820482899,-0.93735496356816,1.12481102368081,1571.99999999997,-2,1,3,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,1
"1730",2104,222.691820482899,-1.64513436415724,1.2560926866933,929.999999999971,-2,4.44089209850063e-16,4,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,1
"1731",2105,222.691820482899,-1.90769769018222,1.61569028537969,1134,-2,-1,5,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,4.44089209850063e-16
"1732",2106,222.691820482899,-1.0629287281888,-0.758795445628845,1791,-1,-1,6,2,1,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,-1
"1733",2107,222.691820482899,-0.44647570186928,-1.00423507647829,2541,0,-1,7,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,-1
"1734",2108,222.691820482899,0.0957746453562267,-0.553311103522338,1381,1,-1,8,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,-1
"1735",2109,222.691820482899,0.301258987462734,-0.439153135685389,1968.99999999997,1,-2.22044604925031e-16,9,2,0,"square_spiral","dxwwhb1d28",4.6,"preschool","yes","no",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,-1
